DATE,FIRECOUNT,WD,RH,WS,AT,CONST,GSDP,GSVA,GSDP_CAP,HDI,NO2,CO,PM10,PM25,SO2
20-11-2018,378,215.54,57.16,0.55,NaN,1,750962,657470,382052,0.743,73.73,1.5,306.16,242.1,5.61
21-11-2018,598,219.91,56.54,0.67,NaN,1,750962,657470,382052,0.743,60.35,1.23,269.94,210.1,4.03
22-11-2018,446,164.65,48.75,0.47,NaN,1,750962,657470,382052,0.743,77.53,1.71,191.04,120.36,4.89
23-11-2018,528,233.69,48.51,0.64,NaN,1,750962,657470,382052,0.743,66.44,1.44,241.51,183.33,5.18
24-11-2018,308,250.55,47.71,1.06,NaN,1,750962,657470,382052,0.743,46.36,0.6,144.84,100.26,5.11
25-11-2018,168,219.64,51.86,0.61,NaN,1,750962,657470,382052,0.743,61.16,1.59,212.07,137.92,5.79
26-11-2018,99,204.15,66.18,0.58,NaN,1,750962,657470,382052,0.743,80.67,2.6,302.81,208,8.27
27-11-2018,1,161.57,54.91,0.72,NaN,1,750962,657470,382052,0.743,92.86,3.68,308.73,199.36,6.77
28-11-2018,93,149.95,66.17,0.52,NaN,1,750962,657470,382052,0.743,82.86,2.88,303.73,212.69,7.65
29-11-2018,57,205.33,70.95,0.57,NaN,1,750962,657470,382052,0.743,71.04,1.98,313.47,223.58,3.57
30-11-2018,59,226.62,63.82,0.61,NaN,1,750962,657470,382052,0.743,61.49,1.57,329.89,241.86,3.89
01-12-2018,21,217.95,59.16,0.78,NaN,1,750962,657470,382052,0.743,57.82,1.32,235.22,146.34,4.67
02-12-2018,44,186.99,55.76,0.52,NaN,1,750962,657470,382052,0.743,69.95,2.32,267.68,165.11,5.31
03-12-2018,26,181.64,60.56,0.57,NaN,1,750962,657470,382052,0.743,67.8,2.51,270.48,178.7,5.11
04-12-2018,19,186.29,65.41,0.54,NaN,1,750962,657470,382052,0.743,73.53,2.83,304.72,206.73,5.97
05-12-2018,27,193.55,66.94,0.72,NaN,1,750962,657470,382052,0.743,62.07,2.4,267.79,182.94,3.82
06-12-2018,19,174.8,66.95,0.46,NaN,1,750962,657470,382052,0.743,76.6,2.95,318.06,224.89,6.8
07-12-2018,15,215.42,66.54,0.54,NaN,1,750962,657470,382052,0.743,59.54,1.76,297.58,211.52,3.82
08-12-2018,16,177.49,79.19,0.59,NaN,1,750962,657470,382052,0.743,58.22,2.06,309.24,227.91,5.96
09-12-2018,28,147.94,54.98,0.54,NaN,1,750962,657470,382052,0.743,68.15,2.78,344.04,250.33,5.56
10-12-2018,12,127.78,65.37,0.81,NaN,1,750962,657470,382052,0.743,73.88,2.98,374.79,274.88,5.26
11-12-2018,10,141.89,69.62,0.66,NaN,1,750962,657470,382052,0.743,73.88,2.71,376.66,288.49,4.48
12-12-2018,0,116.13,68.8,0.97,NaN,1,750962,657470,382052,0.743,53.17,1.57,276.39,205.96,5.96
13-12-2018,10,200.13,71.49,0.93,NaN,1,750962,657470,382052,0.743,37.28,0.75,131.11,95.82,3.44
14-12-2018,19,277.14,72.18,0.77,NaN,1,750962,657470,382052,0.743,36.44,0.93,150.68,111.64,4.11
15-12-2018,32,273.37,67.79,0.91,NaN,1,750962,657470,382052,0.743,30.96,1.22,169.51,129.18,6.46
16-12-2018,25,226.89,63.03,0.71,NaN,1,750962,657470,382052,0.743,33.76,1.48,214.24,162.25,6.09
17-12-2018,23,212.41,60.22,0.63,NaN,1,750962,657470,382052,0.743,41.72,2.21,267.69,193.07,7.25
18-12-2018,22,246.01,57.18,0.7,NaN,1,750962,657470,382052,0.743,36.09,2.1,275.6,200,8.2
19-12-2018,27,222.21,60.15,0.66,NaN,1,750962,657470,382052,0.743,37.5,2.23,268.71,195.33,7.11
20-12-2018,43,191.7,64.01,0.52,NaN,1,750962,657470,382052,0.743,45.72,3.38,349.48,265.26,9.13
21-12-2018,26,209.28,67.39,0.64,NaN,1,750962,657470,382052,0.743,36.77,2.87,332.9,258.87,7.66
22-12-2018,26,153.99,68.98,0.54,NaN,1,750962,657470,382052,0.743,43.68,4,433.16,331.5,8.49
23-12-2018,21,138.63,72.44,0.67,NaN,1,750962,657470,382052,0.743,54.39,5.12,504.15,404.23,9.72
24-12-2018,21,180.52,72.77,0.53,NaN,1,750962,657470,382052,0.743,39.65,4.02,438.31,344.32,8.52
25-12-2018,27,255.81,72.79,0.74,NaN,1,750962,657470,382052,0.743,27.98,2.31,250.92,23.35,6.41
26-12-2018,52,220.68,66.37,0.66,NaN,1,750962,657470,382052,0.743,41.05,2.55,295.03,226.66,5.8
27-12-2018,36,196.72,59.61,0.66,NaN,1,750962,657470,382052,0.743,49.76,3.37,390.74,293.5,8.15
28-12-2018,15,251.11,67.21,0.83,NaN,1,750962,657470,382052,0.743,34.56,1.73,290.75,230.85,7.51
29-12-2018,23,226.45,63.84,0.72,NaN,1,750962,657470,382052,0.743,47.38,2.66,349.64,272.5,9.28
30-12-2018,20,180.99,63.22,0.58,NaN,1,750962,657470,382052,0.743,61.19,4.09,410.51,305.62,12.27
31-12-2018,56,116.17,74.12,0.46,NaN,1,750962,657470,382052,0.743,54.91,3.01,407.74,324.97,10.78
01-09-2019,1,153.88,76.43,1.12,27.71,1,830872,736717,414710,0.746,NaN,NaN,NaN,NaN,NaN
02-09-2019,4,222.78,68.96,0.79,29.88,1,830872,736717,414710,0.746,13.38,0.82,100.75,63.68,2.13
03-09-2019,3,261.98,71.61,0.61,29.74,1,830872,736717,414710,0.746,12.01,0.82,101.4,64.39,2.1
04-09-2019,0,183.44,72.99,1.06,29.67,1,830872,736717,414710,0.746,13.35,0.94,96.8,64.46,2.18
05-09-2019,2,118.9,69.54,1.33,30.03,1,830872,736717,414710,0.746,11.72,0.78,55.46,36.65,2.16
06-09-2019,3,141.26,67.12,1.33,30.56,1,830872,736717,414710,0.746,13.72,0.72,56.79,39.26,1.73
07-09-2019,1,146.08,72.39,1.43,29.07,1,830872,736717,414710,0.746,13.13,0.76,62.26,36.97,2.29
08-09-2019,2,208.31,68.81,0.93,30.04,1,830872,736717,414710,0.746,13.81,0.55,66.32,39.76,1.89
09-09-2019,5,266.93,66.94,0.79,30.35,1,830872,736717,414710,0.746,14.62,0.71,97.33,59.99,2.08
10-09-2019,5,261.07,64.97,0.7,30.33,1,830872,736717,414710,0.746,13.38,0.88,113.15,70.89,2.57
11-09-2019,7,230.24,64.83,0.7,31,1,830872,736717,414710,0.746,12.43,1.01,134.52,80.34,2.48
12-09-2019,3,130.9,66.93,1.56,30.99,1,830872,736717,414710,0.746,14.65,0.89,88.29,62.98,2.22
13-09-2019,11,121.92,64.42,1.44,30.97,1,830872,736717,414710,0.746,18.77,0.72,47.92,35.07,2.01
14-09-2019,6,132.73,64.89,1.69,30.17,1,830872,736717,414710,0.746,31.83,0.57,39.2,31.15,1.86
15-09-2019,11,179.61,75.99,1.02,27.88,1,830872,736717,414710,0.746,32.05,0.68,52.98,42.4,2.06
16-09-2019,5,260.92,71.25,0.67,29.14,1,830872,736717,414710,0.746,34.97,0.84,70.56,57.95,2.31
17-09-2019,38,233.26,67.98,0.77,29.17,1,830872,736717,414710,0.746,33.22,0.8,97.49,63.24,3.24
18-09-2019,35,133.54,62.49,1.65,29.02,1,830872,736717,414710,0.746,36.32,0.73,74.14,40.52,3.27
19-09-2019,1,120.92,67.53,1.9,27.18,1,830872,736717,414710,0.746,34.65,0.7,45.55,24.05,3.6
20-09-2019,4,182.07,67.81,1.03,27.61,1,830872,736717,414710,0.746,34.14,0.83,73.48,40.19,4.28
21-09-2019,46,207.4,72.91,0.91,26.84,1,830872,736717,414710,0.746,26.79,0.75,76.6,42.44,2.58
22-09-2019,56,163.21,78.13,1.25,24.35,1,830872,736717,414710,0.746,18.79,0.66,61.96,30.46,2.59
23-09-2019,73,159.55,70.76,1.14,26.11,1,830872,736717,414710,0.746,19,0.71,61.5,32.64,2.02
24-09-2019,90,188.75,70.18,1.04,26.39,1,830872,736717,414710,0.746,23.79,0.81,88.47,45.96,2.52
25-09-2019,44,151.14,67.89,1.24,27.24,1,830872,736717,414710,0.746,26.05,0.71,75.95,38.25,2.18
26-09-2019,19,127.48,67.01,1.77,27.55,1,830872,736717,414710,0.746,19.63,0.66,47.85,23.27,3.06
27-09-2019,13,139.21,69.97,1.73,26.15,1,830872,736717,414710,0.746,23.76,0.6,34.09,16.4,3.57
28-09-2019,14,140.42,70.41,1.54,25.9,1,830872,736717,414710,0.746,25.98,0.55,46.52,23.9,8.48
29-09-2019,3,128.5,71.95,1.63,25.4,1,830872,736717,414710,0.746,25.74,0.52,38,19.61,6.57
30-09-2019,6,129.74,72.23,1.38,25.52,1,830872,736717,414710,0.746,23.51,0.79,65.09,35.46,5.36
01-10-2019,3,137.42,71.17,1.37,26.03,1,830872,736717,414710,0.746,20.38,0.78,64.23,34.81,4.18
02-10-2019,31,292.32,84.6,0.3,21.52,1,830872,736717,414710,0.746,22.15,0.73,76.43,43.94,4.62
03-10-2019,45,212.67,61,1.03,28.22,1,830872,736717,414710,0.746,22.2,1.21,102.58,61.04,4.74
04-10-2019,35,263.43,72.52,1.18,24.24,1,830872,736717,414710,0.746,21.63,0.6,79.56,48.17,3.89
05-10-2019,42,286.68,62.43,1.28,24.36,1,830872,736717,414710,0.746,25.33,0.74,82.5,41.66,6.47
06-10-2019,21,286.24,62.32,1.19,25.06,1,830872,736717,414710,0.746,26.24,0.53,106.36,57.97,8.23
07-10-2019,45,281.74,60.72,1.64,25.41,1,830872,736717,414710,0.746,20.09,0.52,105.01,54.24,4.84
08-10-2019,134,271.64,59.07,1.21,24.28,1,830872,736717,414710,0.746,25.63,0.61,87.15,46.55,7.48
09-10-2019,162,234.36,62.29,0.72,24.14,1,830872,736717,414710,0.746,21.83,1.41,136.42,74.77,9.51
10-10-2019,277,247.1,61.24,0.65,24.4,1,830872,736717,414710,0.746,22.89,1.2,154.19,97.09,10.79
11-10-2019,199,255.47,62.91,0.62,23.91,1,830872,736717,414710,0.746,22.6,1.36,128.46,82.3,9.37
12-10-2019,166,252.91,64.34,0.62,24.35,1,830872,736717,414710,0.746,23.66,1.39,159.8,106.2,9.29
13-10-2019,243,259.9,63.62,0.61,23.82,1,830872,736717,414710,0.746,26.87,1.56,182.61,131.35,10.75
14-10-2019,270,256,64.84,0.64,23.79,1,830872,736717,414710,0.746,27.16,1.57,165.57,114.84,9.59
15-10-2019,474,238.39,64.64,0.53,24.3,1,830872,736717,414710,0.746,26.63,2.43,201.21,132.3,11.91
16-10-2019,289,205.45,66.42,0.6,24.58,1,830872,736717,414710,0.746,24.48,1.97,183.43,138.71,9.08
17-10-2019,223,181.62,63.81,0.71,24.68,1,830872,736717,414710,0.746,25.17,1.1,142.73,109.93,11
18-10-2019,133,172.89,57.77,1.23,25.12,1,830872,736717,414710,0.746,24.45,0.44,121.15,81.56,8.36
19-10-2019,536,252.03,57.6,0.64,23.92,1,830872,736717,414710,0.746,25.03,0.49,123.67,83.22,7.97
20-10-2019,875,271.51,56.75,0.96,23.01,1,830872,736717,414710,0.746,25.27,0.45,137.37,93.33,9.33
21-10-2019,970,265.03,55.36,1.06,22.01,1,830872,736717,414710,0.746,22.26,0.4,151.49,109.07,9.69
22-10-2019,692,259.57,56.49,1.1,20.99,1,830872,736717,414710,0.746,12.21,0.45,114.68,73.47,7.15
23-10-2019,892,257.69,59.13,0.89,21.25,1,830872,736717,414710,0.746,11.72,0.94,179.13,115.96,9.86
24-10-2019,1075,235.98,63.39,0.55,21.55,1,830872,736717,414710,0.746,12.13,1.45,257.42,174.3,14.2
25-10-2019,1734,222.82,61.39,0.74,21.19,1,830872,736717,414710,0.746,10.47,0.94,200.64,127.73,12.03
26-10-2019,2452,233.48,65.26,0.59,20.82,1,830872,736717,414710,0.746,14.54,0.95,205.05,147.39,9.65
27-10-2019,2419,270.99,61.59,0.95,21.03,1,830872,736717,414710,0.746,13.26,0.66,254.63,206.32,8.13
28-10-2019,2296,267.28,63.06,0.62,20.88,1,830872,736717,414710,0.746,9.45,0.79,320.28,294.93,13.82
29-10-2019,1499,262.34,68.66,0.53,20.65,1,830872,736717,414710,0.746,10.19,1.06,344.29,277.88,6.88
30-10-2019,3009,254.15,63.77,0.66,21.56,1,830872,736717,414710,0.746,17.4,1.07,332.81,276.12,7.16
31-10-2019,6,270.49,65.29,0.58,20.53,1,830872,736717,414710,0.746,27.84,1.32,401.73,321.46,9.26
01-11-2019,342,241.32,64.12,0.51,22.02,1,830872,736717,414710,0.746,NaN,1.1,477.94,379.64,7.42
02-11-2019,1,246.67,66.7,0.83,21.35,1,830872,736717,414710,0.746,NaN,0.83,505.61,415.62,5.14
03-11-2019,2963,242.83,71.38,0.82,20.31,1,830872,736717,414710,0.746,NaN,0.89,555.79,514.36,3.18
04-11-2019,4889,258.21,62.55,1.1,21.24,1,830872,736717,414710,0.746,NaN,0.57,333.68,294.14,5.81
05-11-2019,5148,249.78,55.64,1.15,20.83,1,830872,736717,414710,0.746,50.34,0.49,243.44,213.25,8.54
06-11-2019,4309,196.67,56.09,0.74,20.26,1,830872,736717,414710,0.746,25.91,0.58,137.83,100.72,7.29
07-11-2019,154,234.42,71.54,0.63,17.49,1,830872,736717,414710,0.746,19.31,0.67,256.85,204.47,7.69
08-11-2019,438,250.39,67.07,0.55,19.52,1,830872,736717,414710,0.746,17.81,0.65,211.75,156.25,10.94
09-11-2019,1745,269.28,56.73,1.23,20.17,1,830872,736717,414710,0.746,17.3,0.31,189.83,140.15,9.96
10-11-2019,2474,267.54,48.58,0.95,19.11,1,830872,736717,414710,0.746,18.52,0.48,262.09,206.36,14.57
11-11-2019,758,282,51.62,0.75,17.41,1,830872,736717,414710,0.746,21.73,0.67,341.45,269.74,14.39
12-11-2019,600,241.61,57.88,0.72,16.17,1,830872,736717,414710,0.746,24.76,1.02,462.77,388.7,11.3
13-11-2019,11,259.12,61.61,0.53,17.36,1,830872,736717,414710,0.746,30.26,1.43,467.22,395.21,11.65
14-11-2019,1,240.61,68.73,0.45,17.38,1,830872,736717,414710,0.746,35.21,2.19,459.74,394.99,12.28
15-11-2019,103,268.87,63.53,0.84,19.06,1,830872,736717,414710,0.746,22.44,1.3,425.92,361.86,10.31
16-11-2019,74,280.5,56.26,1.95,20.41,1,830872,736717,414710,0.746,32.44,0.58,224.74,161.77,9.8
17-11-2019,416,259.21,52.54,2.14,20.08,1,830872,736717,414710,0.746,52.69,0.52,130.64,97.28,5.33
18-11-2019,541,253.71,61.5,1.24,17.5,1,830872,736717,414710,0.746,51.08,0.88,139.75,104.6,4.58
19-11-2019,1409,277.73,62.79,0.76,16.23,1,830872,736717,414710,0.746,62.1,1.19,173.44,125.28,6.11
20-11-2019,856,261.28,60.55,0.56,15.98,1,830872,736717,414710,0.746,89,2.7,231.29,172.46,8.14
21-11-2019,205,255.3,61.93,0.47,16.12,1,830872,736717,414710,0.746,105.75,3.24,302.75,238.67,13.01
22-11-2019,27,276.33,60.35,0.68,16.73,1,830872,736717,414710,0.746,79.07,1.96,244.52,190.07,11.03
23-11-2019,248,256.8,56.1,1.08,18.58,1,830872,736717,414710,0.746,58.46,0.85,152.93,123.33,6.8
24-11-2019,418,272.12,54.89,1.24,19.43,1,830872,736717,414710,0.746,53.29,0.66,130.48,103.6,6.8
25-11-2019,289,254.41,58.59,0.55,18.03,1,830872,736717,414710,0.746,73.62,1.55,158.55,125.11,8.59
26-11-2019,9,209.11,55.86,0.79,21.32,1,830872,736717,414710,0.746,70.46,1.22,150.33,106.76,10.17
27-11-2019,18,223.79,63.63,1.01,20.07,1,830872,736717,414710,0.746,56.97,0.83,109.99,72.99,1.9
28-11-2019,6,184.42,70.13,1.37,17.98,1,830872,736717,414710,0.746,46.84,0.48,48.14,32.48,1.52
29-11-2019,37,272.6,72.05,0.61,17.53,1,830872,736717,414710,0.746,53.13,0.68,82.79,57.18,1.83
30-11-2019,67,264.89,77.02,0.75,16.13,1,830872,736717,414710,0.746,53.77,0.93,140.35,106.96,1.5
01-12-2019,132,267.69,69.96,0.85,14.52,1,830872,736717,414710,0.746,58.66,0.97,156.18,121.54,1.75
02-12-2019,106,266.16,66.49,0.98,13.72,1,830872,736717,414710,0.746,63.04,1.23,180.52,136.84,1.88
03-12-2019,73,263.29,61.75,0.91,13.75,1,830872,736717,414710,0.746,66.39,1.46,189.55,142.5,4.13
04-12-2019,35,265.12,61.19,0.63,13.83,1,830872,736717,414710,0.746,78.93,2.04,231.1,169.28,6.56
05-12-2019,30,257.27,69.37,0.52,13.46,1,830872,736717,414710,0.746,106.13,3.67,344.15,275.94,7.29
06-12-2019,83,263.63,72.28,0.67,15.08,1,830872,736717,414710,0.746,72.02,1.98,285.31,231.88,7.46
07-12-2019,82,253.99,71.5,0.48,14.96,1,830872,736717,414710,0.746,90.91,3.33,265.02,210.55,8.03
08-12-2019,69,273.88,69.97,0.56,14.44,1,830872,736717,414710,0.746,88.54,3.28,251.51,203.03,6.75
09-12-2019,10,273.77,67.01,0.6,13.95,1,830872,736717,414710,0.746,87.42,2.71,225.57,167.85,6.25
10-12-2019,25,269.83,68.24,0.6,13.31,1,830872,736717,414710,0.746,96.45,3.64,279.11,207.34,6.52
11-12-2019,0,231.5,70.49,0.54,13.82,1,830872,736717,414710,0.746,114.08,4.5,337.86,264.06,8.56
12-12-2019,0,174.46,70.59,1.37,15.65,1,830872,736717,414710,0.746,74.39,2.11,304.67,258.75,8.14
13-12-2019,1,180.61,83.41,1.44,14.53,1,830872,736717,414710,0.746,48.73,0.8,96.89,85.48,2.21
14-12-2019,0,250.01,77.49,0.68,13.92,1,830872,736717,414710,0.746,51.91,0.96,101.89,83.44,3.6
15-12-2019,4,257.26,75.62,1.06,14.34,1,830872,736717,414710,0.746,44.38,0.52,110,92.39,3.03
16-12-2019,0,264.38,81.28,1.74,11.36,1,830872,736717,414710,0.746,34.8,0.3,97.32,79.33,1.63
17-12-2019,6,266.84,77.24,1.34,10.57,1,830872,736717,414710,0.746,36.3,0.54,114.24,92.2,1.88
18-12-2019,5,256.91,73.64,1.11,11.52,1,830872,736717,414710,0.746,41.05,0.78,177.15,149,2.43
19-12-2019,1,215.76,82.42,0.61,9.4,1,830872,736717,414710,0.746,53.85,1.48,318.04,244.16,4.07
20-12-2019,0,230.49,80.24,0.66,11.85,1,830872,736717,414710,0.746,50.28,0.97,373.53,305.06,3.56
21-12-2019,12,262.7,79.25,0.92,13.16,1,830872,736717,414710,0.746,44.12,NaN,299.49,258.22,3.31
22-12-2019,1,276.24,82.12,1.57,11.06,1,830872,736717,414710,0.746,34.53,NaN,198.9,170.2,2.18
23-12-2019,1,261.09,78.32,1.12,9.66,1,830872,736717,414710,0.746,34.21,NaN,232.82,198.09,2.45
24-12-2019,3,229.13,77.07,0.71,10.1,1,830872,736717,414710,0.746,40.69,1.98,329.72,260.79,3.77
25-12-2019,1,271.6,79.93,1.52,8.52,1,830872,736717,414710,0.746,32,0.89,204.15,151.52,2.72
26-12-2019,3,269.12,75.44,1.13,8.36,1,830872,736717,414710,0.746,34.28,1.01,246.97,189.05,2.45
27-12-2019,1,265.91,73.04,0.78,8.16,1,830872,736717,414710,0.746,39.86,1.26,304.88,234.39,3.09
28-12-2019,4,251.65,79.02,0.57,6.15,1,830872,736717,414710,0.746,45.65,2.12,373.24,271.84,5.82
29-12-2019,26,232.08,75.07,0.61,8.56,1,830872,736717,414710,0.746,46.79,2.02,435.83,321.26,8.42
30-12-2019,0,177.68,85.17,0.85,6.01,1,830872,736717,414710,0.746,44.82,2.43,396.99,303.08,7.58
31-12-2019,2,160.82,71.02,1.31,8.32,1,830872,736717,414710,0.746,29.97,0.94,197.48,161.74,3.77
01-09-2020,0,152.95,69.01,1.13,27.99,1,798310,708826,391060,NaN,55.28,1.1,37.72,15.75,5.13
02-09-2020,1,215.92,71.48,0.76,28.52,1,798310,708826,391060,NaN,51.11,1.11,50.55,24.68,4.62
03-09-2020,4,134.92,69.58,1.59,29.43,1,798310,708826,391060,NaN,44.65,0.97,58.94,33.68,4.25
04-09-2020,1,159.64,71.43,1.22,29.2,1,798310,708826,391060,NaN,33.85,1.36,57.43,37.71,4.64
05-09-2020,1,220.16,74.11,0.95,28.02,1,798310,708826,391060,NaN,30.27,1.03,48.29,31.2,2.94
06-09-2020,4,246.08,77.22,0.64,27.39,1,798310,708826,391060,NaN,31.4,0.98,32.27,21.54,3.67
07-09-2020,5,231.78,79.25,0.7,27.25,1,798310,708826,391060,NaN,31.34,1.2,57.33,35.6,3.85
08-09-2020,1,262.31,70.39,0.97,28.73,1,798310,708826,391060,NaN,31.16,0.8,41.62,17.95,3.31
09-09-2020,6,268.86,71.37,1.01,29,1,798310,708826,391060,NaN,28.44,0.93,78.43,33.08,3.93
10-09-2020,9,258.13,68.78,1.12,29.16,1,798310,708826,391060,NaN,28.85,1.05,85.27,35.32,3.1
11-09-2020,1,235.24,65.68,0.8,29.27,1,798310,708826,391060,NaN,38.54,1.34,99.11,37.6,4.03
12-09-2020,1,265.06,65.63,0.72,29.51,1,798310,708826,391060,NaN,32.16,1.37,91.38,43.48,5.04
13-09-2020,12,270.09,68.94,0.68,29.53,1,798310,708826,391060,NaN,32.69,1.15,115.07,43.39,4.27
14-09-2020,1,270.99,70.72,0.7,29.36,1,798310,708826,391060,NaN,41.67,1.67,87,68.42,5.08
15-09-2020,7,245.54,68.63,0.8,29.31,1,798310,708826,391060,NaN,33.2,1.31,85.69,66.93,4.24
16-09-2020,0,247.17,65.03,1.1,30.5,1,798310,708826,391060,NaN,32.5,1.18,NaN,71.07,4.64
17-09-2020,7,252.05,61.13,1.35,31.09,1,798310,708826,391060,NaN,29.71,0.75,61.22,47.69,2.65
18-09-2020,31,244.31,61.63,1.41,31.25,1,798310,708826,391060,NaN,31.12,0.78,85.6,40.7,3.18
19-09-2020,38,257.35,66.65,0.83,29.96,1,798310,708826,391060,NaN,31.96,1.18,122.38,64.05,3.88
20-09-2020,78,273.75,64.76,1.22,30.13,1,798310,708826,391060,NaN,29.94,1.2,147.8,77.15,4.66
21-09-2020,47,273.74,63.05,0.86,30.57,1,798310,708826,391060,NaN,31.39,0.95,112.4,63.57,3.37
22-09-2020,41,176.7,65.52,0.99,30.27,1,798310,708826,391060,NaN,33.54,1.38,95.32,49.33,4.5
23-09-2020,60,147.92,64.12,1.11,30,1,798310,708826,391060,NaN,37.09,1.17,83.91,35.38,4.44
24-09-2020,77,190.31,66.45,1,28.77,1,798310,708826,391060,NaN,35.81,1.17,101.3,53.88,6.44
25-09-2020,198,246.68,63.99,1.02,28.58,1,798310,708826,391060,NaN,34.24,1.61,131.36,63.05,7.42
26-09-2020,119,242.46,65.99,0.89,26.36,1,798310,708826,391060,NaN,40.57,1.57,152.91,65.59,8.96
27-09-2020,82,249.38,57.37,1.09,27.3,1,798310,708826,391060,NaN,29.23,1.15,116,42.41,8.91
28-09-2020,56,265,58.59,1.27,27.55,1,798310,708826,391060,NaN,31.37,1.3,178.93,63.65,9.75
29-09-2020,97,254.46,59.98,1.44,27.76,1,798310,708826,391060,NaN,28.74,1.15,188.11,69.83,7.79
30-09-2020,187,254.44,56.04,1.44,27.24,1,798310,708826,391060,NaN,27.74,1.17,175.8,57.64,12.8
01-10-2020,211,253.64,57.41,1.21,26.81,1,798310,708826,391060,NaN,30.62,1.66,192.04,60.32,11.82
02-10-2020,190,244.48,60.09,1.01,26.31,1,798310,708826,391060,NaN,33.97,1.7,199.83,81.49,13.07
03-10-2020,114,259.09,56.21,1.05,25.96,1,798310,708826,391060,NaN,37.35,1.84,198.12,82.99,17.8
04-10-2020,242,253.69,56.29,0.93,24.87,1,798310,708826,391060,NaN,33.05,1.68,216.59,81.96,22.61
05-10-2020,188,260.43,53.09,1.42,25.45,1,798310,708826,391060,NaN,36.98,1.76,207.19,74.9,20
06-10-2020,270,248.25,56.24,1.26,24.71,1,798310,708826,391060,NaN,44.62,2.46,219.35,76.6,26.01
07-10-2020,262,256.33,54.95,1.05,25.29,1,798310,708826,391060,NaN,37.19,2.04,232.39,89.7,25.3
08-10-2020,173,259.85,51.45,1.24,26.48,1,798310,708826,391060,NaN,34.75,2.01,187.18,84.9,27.78
09-10-2020,183,245.31,53.73,0.75,25.71,1,798310,708826,391060,NaN,36.95,2.01,105.76,88.2,24.78
10-10-2020,324,248.15,54.92,1,25.94,1,798310,708826,391060,NaN,33.65,1.9,189.39,115.41,31.11
11-10-2020,588,256.73,56.41,0.94,25.4,1,798310,708826,391060,NaN,32.2,1.98,186.22,116.5,30.69
12-10-2020,462,252.77,55.61,0.63,24.85,1,798310,708826,391060,NaN,46.54,3.25,239.56,154.83,35.88
13-10-2020,329,212.03,65,0.56,25.14,1,798310,708826,391060,NaN,54.6,4.03,249.71,161.45,26.99
14-10-2020,604,258.92,64.22,0.43,25.79,1,798310,708826,391060,NaN,41.39,3.36,254.69,174.43,17.93
15-10-2020,731,250.34,49.93,0.79,25.05,1,798310,708826,391060,NaN,36.37,2.53,248.08,182.44,30.14
16-10-2020,809,250.7,46.38,0.63,22.95,1,798310,708826,391060,NaN,34.9,2.82,194.65,139.03,27.31
17-10-2020,1372,245.4,52.55,0.52,22.71,1,798310,708826,391060,NaN,45.07,3.62,210.4,147.73,23.42
18-10-2020,1157,255.96,48.02,0.95,22.91,1,798310,708826,391060,NaN,34.78,2.37,160.98,111.1,17.93
19-10-2020,768,253.32,43.91,1.04,22.75,1,798310,708826,391060,NaN,32.1,2.31,187.66,129.59,22.64
20-10-2020,1160,250.13,44.59,0.82,21.4,1,798310,708826,391060,NaN,42.45,3.28,182.22,112.94,25.01
21-10-2020,1235,232.69,44.92,0.63,22.12,1,798310,708826,391060,NaN,55.58,3.9,168.26,123.17,18.4
22-10-2020,1689,242.2,53.15,0.39,21.27,1,798310,708826,391060,NaN,51.14,4.58,238.64,172.28,33.39
23-10-2020,1235,257.48,53.36,0.56,20.8,1,798310,708826,391060,NaN,55.04,4.49,254.8,201.19,27.62
24-10-2020,910,240.55,54.32,0.79,20.23,1,798310,708826,391060,NaN,52.49,4.45,222.42,172.8,23.79
25-10-2020,1610,235.67,54.56,0.53,20.36,1,798310,708826,391060,NaN,49.46,4.58,192.22,149.74,21.06
26-10-2020,1790,251.51,42.99,0.8,23.42,1,798310,708826,391060,NaN,49.21,4.11,224.86,157.73,30.24
27-10-2020,2645,256.89,46.64,0.98,20.02,1,798310,708826,391060,NaN,43.43,3.36,213.65,137.98,17.78
28-10-2020,2665,262.67,53.02,0.55,18.22,1,798310,708826,391060,NaN,56.26,3.71,295.53,198.53,24.09
29-10-2020,1677,225.34,56.46,0.35,25.6,1,798310,708826,391060,NaN,75.07,4.95,341.14,235.2,26.87
30-10-2020,3407,250.28,51.55,0.86,26.59,1,798310,708826,391060,NaN,45.95,3.83,304.78,221.5,23.41
31-10-2020,3832,267.38,45.74,1.19,27.16,1,798310,708826,391060,NaN,25.77,3.02,378.39,257.29,24.08
01-11-2020,3520,253.62,45.32,0.99,24.76,1,798310,708826,391060,NaN,34.47,3.23,354.02,216.96,28.12
02-11-2020,3628,240.27,43.94,0.83,24.11,1,798310,708826,391060,NaN,48.15,3.56,258.34,170.6,22.24
03-11-2020,2553,220.14,45.74,0.72,24.07,1,798310,708826,391060,NaN,71.76,4.68,236.47,177.83,19.86
04-11-2020,4012,231.44,55.58,0.62,23.34,1,798310,708826,391060,NaN,58.91,4.27,397.2,277.19,23.81
05-11-2020,5293,255.39,53.33,0.72,24.54,1,798310,708826,391060,NaN,55.45,4.22,441.8,363.68,24.1
06-11-2020,4327,246.14,53.72,0.67,24.44,1,798310,708826,391060,NaN,73.67,4.55,500.22,422.28,21.21
07-11-2020,5405,263.61,52.6,0.84,24.43,1,798310,708826,391060,NaN,83.32,4.51,462.68,344.46,24.78
